id,commune_name,daira_name,wilaya_code,wilaya_name
22,Timekten,Aoulef,01,Adrar
6,Bouda,Adrar,01,Adrar
13,Ouled Ahmed Timmi,Adrar,01,Adrar
1,Adrar,Adrar,01,Adrar
9,Fenoughil,Fenoughil,01,Adrar
10,In Zghmir,Zaouiat Kounta,01,Adrar
16,Reggane,Reggane,01,Adrar
17,Sali,Reggane,01,Adrar
18,Sebaa,Tsabit,01,Adrar
27,Tsabit,Tsabit,01,Adrar
21,Tamest,Fenoughil,01,Adrar
20,Tamantit,Fenoughil,01,Adrar
26,Tit,Aoulef,01,Adrar
28,Zaouiet Kounta,Zaouiat Kounta,01,Adrar
2,Akabli,Aoulef,01,Adrar
4,Aoulef,Aoulef,01,Adrar
60,Talassa,Abou El Hassane,02,Chlef
63,Zeboudja,Zeboudja,02,Chlef
41,El Hadjadj,Ouled Ben Abdelkader,02,Chlef
52,Ouled Ben Abdelkader,Ouled Ben Abdelkader,02,Chlef
30,Ain Merane,Ain Merane,02,Chlef
37,Breira,Beni Haoua,02,Chlef
51,Ouled Abbes,Oued Fodda,02,Chlef
48,Oued Fodda,Oued Fodda,02,Chlef
34,Beni Rached,Oued Fodda,02,Chlef
45,Herenfa,Ain Merane,02,Chlef
59,Tadjena,Abou El Hassane,02,Chlef
43,El Marsa,El Marsa,02,Chlef
39,Chlef,Chlef,02,Chlef
54,Oum Drou,Chlef,02,Chlef
55,Sendjas,Chlef,02,Chlef
56,Sidi Abderrahmane,Tenes,02,Chlef
57,Sidi Akkacha,Tenes,02,Chlef
62,Tenes,Tenes,02,Chlef
32,Beni  Bouattab,El Karimia,02,Chlef
42,El Karimia,El Karimia,02,Chlef
44,Harchoun,El Karimia,02,Chlef
36,Bouzeghaia,Zeboudja,02,Chlef
61,Taougrit,Taougrit,02,Chlef
33,Beni Haoua,Beni Haoua,02,Chlef
29,Abou El Hassane,Abou El Hassane,02,Chlef
49,Oued Goussine,Beni Haoua,02,Chlef
38,Chettia,Ouled Fares,02,Chlef
47,Moussadek,El Marsa,02,Chlef
53,Ouled Fares,Ouled Fares,02,Chlef
35,Boukadir,Boukadir,02,Chlef
50,Oued Sly,Boukadir,02,Chlef
58,Sobha,Boukadir,02,Chlef
31,Benairia,Zeboudja,02,Chlef
46,Labiod Medjadja,Ouled Fares,02,Chlef
40,Dahra,Taougrit,02,Chlef
67,El Beidha,Gueltat Sidi Saad,03,Laghouat
73,Gueltat Sidi Saad,Gueltat Sidi Saad,03,Laghouat
69,Brida,Brida,03,Laghouat
66,Ain Sidi Ali,Gueltat Sidi Saad,03,Laghouat
85,Tadjemout,Ain Madhi,03,Laghouat
74,Hadj Mechri,Brida,03,Laghouat
87,Taouiala,Brida,03,Laghouat
71,El Ghicha,El Ghicha,03,Laghouat
86,Tadjrouna,Ain Madhi,03,Laghouat
82,Sebgag,Aflou,03,Laghouat
83,Sidi Bouzid,Aflou,03,Laghouat
80,Oued Morra,Oued Morra,03,Laghouat
79,Laghouat,Laghouat,03,Laghouat
81,Oued M'zi,Oued Morra,03,Laghouat
78,Ksar El Hirane,Ksar El Hirane,03,Laghouat
70,El Assafia,Sidi Makhlouf,03,Laghouat
84,Sidi Makhlouf,Sidi Makhlouf,03,Laghouat
75,Hassi Delaa,Hassi R'mel,03,Laghouat
76,Hassi R'mel,Hassi R'mel,03,Laghouat
65,Ain Madhi,Ain Madhi,03,Laghouat
72,El Haouaita,Ain Madhi,03,Laghouat
77,Kheneg,Ain Madhi,03,Laghouat
68,Benacer Benchohra,Ksar El Hirane,03,Laghouat
64,Aflou,Aflou,03,Laghouat
104,Fkirina,F'kirina,04,Oum El Bouaghi
102,El Fedjoudj Boughrara Sa,Ain Fekroun,04,Oum El Bouaghi
91,Ain Fekroun,Ain Fekroun,04,Oum El Bouaghi
113,Rahia,Meskiana,04,Oum El Bouaghi
107,Meskiana,Meskiana,04,Oum El Bouaghi
100,El Belala,Meskiana,04,Oum El Bouaghi
95,Behir Chergui,Meskiana,04,Oum El Bouaghi
106,Ksar Sbahi,Ksar Sbahi,04,Oum El Bouaghi
115,Souk Naamane,Souk Naamane,04,Oum El Bouaghi
111,Ouled Zouai,Souk Naamane,04,Oum El Bouaghi
112,Oum El Bouaghi,Oum El Bouaghi,04,Oum El Bouaghi
88,Ain Babouche,Ain Babouche,04,Oum El Bouaghi
94,Ain Zitoun,Oum El Bouaghi,04,Oum El Bouaghi
97,Bir Chouhada,Souk Naamane,04,Oum El Bouaghi
89,Ain Beida,Ain Beida,04,Oum El Bouaghi
96,Berriche,Ain Beida,04,Oum El Bouaghi
116,Zorg,Ain Beida,04,Oum El Bouaghi
93,Ain M'lila,Ain M'lila,04,Oum El Bouaghi
109,Ouled Gacem,Ain M'lila,04,Oum El Bouaghi
110,Ouled Hamla,Ain M'lila,04,Oum El Bouaghi
99,El Amiria,Sigus,04,Oum El Bouaghi
114,Sigus,Sigus,04,Oum El Bouaghi
108,Oued Nini,F'kirina,04,Oum El Bouaghi
90,Ain Diss,Ain Babouche,04,Oum El Bouaghi
98,Dhalaa,Dhalaa,04,Oum El Bouaghi
101,El Djazia,Dhalaa,04,Oum El Bouaghi
92,Ain Kercha,Ain Kercha,04,Oum El Bouaghi
103,El Harmilia,Ain Kercha,04,Oum El Bouaghi
105,Hanchir Toumghani,Ain Kercha,04,Oum El Bouaghi
150,Maafa,Ain Touta,05,Batna
139,Gosbat,Ras El Aioun,05,Batna
176,Timgad,Timgad,05,Batna
170,Taxlent,Ouled Si Slimane,05,Batna
161,Ouled Si Slimane,Ouled Si Slimane,05,Batna
148,Lemcene,Ouled Si Slimane,05,Batna
169,Talkhamt,Ras El Aioun,05,Batna
164,Ras El Aioun,Ras El Aioun,05,Batna
163,Rahbat,Ras El Aioun,05,Batna
160,Ouled Sellem,Ras El Aioun,05,Batna
140,Guigba,Ras El Aioun,05,Batna
172,Teniet El Abed,Theniet El Abed,05,Batna
123,Batna,Batna,05,Batna
136,Fesdis,Batna,05,Batna
154,Oued Chaaba,Batna,05,Batna
141,Hidoussa,Merouana,05,Batna
145,Ksar Bellezma,Merouana,05,Batna
152,Merouana,Merouana,05,Batna
155,Oued El Ma,Merouana,05,Batna
147,Lazrou,Seriana,05,Batna
167,Seriana,Seriana,05,Batna
177,Zanet El Beida,Seriana,05,Batna
151,Menaa,Menaa,05,Batna
174,Tigharghar,Menaa,05,Batna
119,Ain Yagout,El Madher,05,Batna
128,Boumia,El Madher,05,Batna
132,Djerma,El Madher,05,Batna
135,El Madher,El Madher,05,Batna
162,Ouyoun El Assafir,Tazoult,05,Batna
171,Tazoult,Tazoult,05,Batna
127,Boumagueur,N'gaous,05,Batna
153,N Gaous,N'gaous,05,Batna
165,Sefiane,N'gaous,05,Batna
120,Arris,Arris,05,Batna
173,Tighanimine,Arris,05,Batna
117,Ain Djasser,Ain Djasser,05,Batna
134,El Hassi,Ain Djasser,05,Batna
166,Seggana,Seggana,05,Batna
175,Tilatou,Seggana,05,Batna
137,Foum Toub,Ichemoul,05,Batna
142,Ichemoul,Ichemoul,05,Batna
143,Inoughissen,Ichemoul,05,Batna
129,Bouzina,Bouzina,05,Batna
146,Larbaa,Bouzina,05,Batna
126,Boulhilat,Chemora,05,Batna
130,Chemora,Chemora,05,Batna
122,Barika,Barika,05,Batna
125,Bitam,Barika,05,Batna
149,M Doukal,Barika,05,Batna
121,Azil Abedelkader,Djezzar,05,Batna
133,Djezzar,Djezzar,05,Batna
157,Ouled Ammar,Djezzar,05,Batna
138,Ghassira,Tkout,05,Batna
144,Kimmel,Tkout,05,Batna
168,T Kout,Tkout,05,Batna
118,Ain Touta,Ain Touta,05,Batna
124,Beni Foudhala El Hakania,Ain Touta,05,Batna
159,Ouled Fadel,Timgad,05,Batna
158,Ouled Aouf,Ain Touta,05,Batna
131,Chir,Theniet El Abed,05,Batna
156,Oued Taga,Theniet El Abed,05,Batna
212,Sidi Ayad,Sidi Aich,06,Béjaïa
186,Barbacha,Barbacha,06,Béjaïa
199,Leflaye,Sidi Aich,06,Béjaïa
206,Kendira,Barbacha,06,Béjaïa
213,Sidi-Aich,Sidi Aich,06,Béjaïa
225,Tifra,Sidi Aich,06,Béjaïa
227,Tinebdar,Sidi Aich,06,Béjaïa
200,El Kseur,El Kseur,06,Béjaïa
201,Fenaia Il Maten,El Kseur,06,Béjaïa
229,Toudja,El Kseur,06,Béjaïa
198,Dra El Caid,Kherrata,06,Béjaïa
207,Kherrata,Kherrata,06,Béjaïa
187,Bejaia,Bejaia,06,Béjaïa
210,Oued Ghir,Bejaia,06,Béjaïa
191,Benimaouche,Beni Maouche,06,Béjaïa
188,Beni Djellil,Amizour,06,Béjaïa
202,Feraoun,Amizour,06,Béjaïa
214,Smaoun,Amizour,06,Béjaïa
226,Timezrit,Timezrit,06,Béjaïa
209,Melbou,Souk El Tenine,06,Béjaïa
215,Souk El Tenine,Souk El Tenine,06,Béjaïa
219,Tamridjet,Souk El Tenine,06,Béjaïa
194,Boukhelifa,Tichy,06,Béjaïa
217,Tala Hamza,Tichy,06,Béjaïa
224,Tichy,Tichy,06,Béjaïa
179,Ait R'zine,Ighil Ali,06,Béjaïa
204,Ighil-Ali,Ighil Ali,06,Béjaïa
180,Ait-Smail,Darguina,06,Béjaïa
197,Darguina,Darguina,06,Béjaïa
221,Taskriout,Darguina,06,Béjaïa
185,Aokas,Aokas,06,Béjaïa
228,Tizi-N'berber,Aokas,06,Béjaïa
178,Adekar,Adekar,06,Béjaïa
189,Beni K'sila,Adekar,06,Béjaïa
220,Taourit Ighil,Adekar,06,Béjaïa
181,Akbou,Akbou,06,Béjaïa
195,Chellata,Akbou,06,Béjaïa
205,Ighram,Akbou,06,Béjaïa
218,Tamokra,Akbou,06,Béjaïa
183,Amalou,Seddouk,06,Béjaïa
193,Bouhamza,Seddouk,06,Béjaïa
208,M'cisna,Seddouk,06,Béjaïa
211,Seddouk,Seddouk,06,Béjaïa
190,Beni-Mallikeche,Tazmalt,06,Béjaïa
192,Boudjellil,Tazmalt,06,Béjaïa
222,Tazmalt,Tazmalt,06,Béjaïa
182,Akfadou,Chemini,06,Béjaïa
196,Chemini,Chemini,06,Béjaïa
216,Souk Oufella,Chemini,06,Béjaïa
223,Tibane,Chemini,06,Béjaïa
203,Ouzellaguen,Ifri Ouzellaguene,06,Béjaïa
184,Amizour,Amizour,06,Béjaïa
241,El Feidh,Zeribet El Oued,07,Biskra
249,Lichana,Tolga,07,Biskra
235,Bouchakroun,Tolga,07,Biskra
252,Mekhadma,Ourlal,07,Biskra
239,Djemorah,Djemorah,07,Biskra
236,Branis,Djemorah,07,Biskra
246,El Outaya,El Outaya,07,Biskra
245,El Kantara,El Kantara,07,Biskra
248,Khenguet Sidi Nadji,Zeribet El Oued,07,Biskra
231,Ain Zaatout,El Kantara,07,Biskra
262,Zeribet El Oued,Zeribet El Oued,07,Biskra
253,Meziraa,Zeribet El Oued,07,Biskra
233,Biskra,Biskra,07,Biskra
243,El Hadjab,Biskra,07,Biskra
254,M'lili,Ourlal,07,Biskra
247,Foughala,Foughala,07,Biskra
242,El Ghrous,Foughala,07,Biskra
234,Bordj Ben Azzouz,Tolga,07,Biskra
257,Ourlal,Ourlal,07,Biskra
256,Oumache,Ourlal,07,Biskra
230,Ain Naga,Sidi Okba,07,Biskra
238,Chetma,Sidi Okba,07,Biskra
244,El Haouch,Sidi Okba,07,Biskra
260,Sidi Okba,Sidi Okba,07,Biskra
251,M'chouneche,Mechouneche,07,Biskra
250,Lioua,Ourlal,07,Biskra
261,Tolga,Tolga,07,Biskra
264,Bechar,Bechar,08,Béchar
268,Boukais,Lahmar,08,Béchar
275,Lahmar,Lahmar,08,Béchar
278,Mogheul,Lahmar,08,Béchar
277,Meridja,Kenadsa,08,Béchar
281,Taghit,Taghit,08,Béchar
263,Abadla,Abadla,08,Béchar
270,Erg-Ferradj,Abadla,08,Béchar
276,Machraa-Houari-Boumediene,Abadla,08,Béchar
267,Beni-Ounif,Beni Ounif,08,Béchar
280,Tabelbala,Tabelbala,08,Béchar
272,Kenadsa,Kenadsa,08,Béchar
285,Beni Mered,Ouled Yaich,09,Blida
305,Ouled Slama,Bougara,09,Blida
302,Mouzaia,Mouzaia,09,Blida
299,Hammam Elouane,Bougara,09,Blida
291,Bougara,Bougara,09,Blida
307,Souhane,Larbaa,09,Blida
300,Larbaa,Larbaa,09,Blida
308,Soumaa,Boufarik,09,Blida
298,Guerrouaou,Boufarik,09,Blida
290,Boufarik,Boufarik,09,Blida
301,Meftah,Meftah,09,Blida
294,Chiffa,Mouzaia,09,Blida
284,Ain Romana,Mouzaia,09,Blida
303,Oued  Djer,El Affroun,09,Blida
297,El-Affroun,El Affroun,09,Blida
306,Ouled Yaich,Ouled Yaich,09,Blida
295,Chrea,Ouled Yaich,09,Blida
296,Djebabra,Meftah,09,Blida
304,Oued El Alleug,Oued El Alleug,09,Blida
287,Benkhelil,Oued El Alleug,09,Blida
286,Beni-Tamou,Oued El Alleug,09,Blida
293,Chebli,Bouinan,09,Blida
292,Bouinan,Bouinan,09,Blida
289,Bouarfa,Blida,09,Blida
288,Blida,Blida,09,Blida
312,Ain Laloui,Ain Bessem,10,Bouira
334,Hadjera Zerga,Bordj Okhriss,10,Bouira
342,Mezdour,Bordj Okhriss,10,Bouira
351,Taguedite,Bordj Okhriss,10,Bouira
346,Ridane,Sour El Ghozlane,10,Bouira
341,Maamora,Sour El Ghozlane,10,Bouira
331,El-Hakimia,Sour El Ghozlane,10,Bouira
310,Ahl El Ksar,Bechloul,10,Bouira
325,Dirah,Sour El Ghozlane,10,Bouira
324,Dechmia,Sour El Ghozlane,10,Bouira
317,Bechloul,Bechloul,10,Bouira
352,Ath Mansour,M'chedallah,10,Bouira
347,Saharidj,M'chedallah,10,Bouira
327,El Adjiba,Bechloul,10,Bouira
328,El Asnam,Bechloul,10,Bouira
339,M Chedallah,M'chedallah,10,Bouira
319,Bordj Okhriss,Bordj Okhriss,10,Bouira
349,Sour El Ghozlane,Sour El Ghozlane,10,Bouira
336,Hanif,M'chedallah,10,Bouira
323,Chorfa,M'chedallah,10,Bouira
344,Ouled Rached,Bechloul,10,Bouira
311,Ain El Hadjar,Ain Bessem,10,Bouira
309,Aghbalou,M'chedallah,10,Bouira
345,Raouraoua,Bir Ghbalou,10,Bouira
330,El Khabouzia,Bir Ghbalou,10,Bouira
318,Bir Ghbalou,Bir Ghbalou,10,Bouira
321,Bouira,Bouira,10,Bouira
313,Ain Turk,Bouira,10,Bouira
315,Ait Laaziz,Bouira,10,Bouira
314,Ain-Bessem,Ain Bessem,10,Bouira
332,El-Mokrani,Souk El Khemis,10,Bouira
348,Souk El Khemis,Souk El Khemis,10,Bouira
316,Aomar,Kadiria,10,Bouira
326,Djebahia,Kadiria,10,Bouira
329,El Hachimia,El Hachimia,10,Bouira
335,Haizer,Haizer,10,Bouira
350,Taghzout,Haizer,10,Bouira
320,Bouderbala,Lakhdaria,10,Bouira
322,Boukram,Lakhdaria,10,Bouira
333,Guerrouma,Lakhdaria,10,Bouira
338,Lakhdaria,Lakhdaria,10,Bouira
340,Maala,Lakhdaria,10,Bouira
337,Kadiria,Kadiria,10,Bouira
353,Z'barbar (El Isseri ),Lakhdaria,10,Bouira
343,Oued El Berdi,El Hachimia,10,Bouira
362,Tazrouk,Tazrouk,11,Tamanrasset
354,Abelsa,Silet,11,Tamanrasset
361,Tamanrasset,Tamanrasset,11,Tamanrasset
355,Ain Amguel,Tamanrasset,11,Tamanrasset
359,Idles,Tazrouk,11,Tamanrasset
380,El-Houidjbet,El Malabiod,12,Tébessa
379,El-Aouinet,El Aouinet,12,Tébessa
381,Ferkane,Negrine,12,Tébessa
385,Negrine,Negrine,12,Tébessa
368,Bir Mokkadem,Bir Mokadem,12,Tébessa
367,Bir Dheheb,Morsott,12,Tébessa
388,Saf Saf El Ouesra,Oum Ali,12,Tébessa
382,Guorriguer,Bir Mokadem,12,Tébessa
366,Bekkaria,El Kouif,12,Tébessa
371,Boulhaf Dyr,El Kouif,12,Tébessa
387,Oum Ali,Oum Ali,12,Tébessa
370,Boukhadra,El Aouinet,12,Tébessa
374,El Malabiod,El Malabiod,12,Tébessa
386,Ouenza,Ouenza,12,Tébessa
375,El Meridj,Ouenza,12,Tébessa
364,Ain Zerga,Ouenza,12,Tébessa
389,Stah Guentis,El Ogla,12,Tébessa
377,El Ogla,El Ogla,12,Tébessa
376,El Mezeraa,El Ogla,12,Tébessa
365,Bedjene,El Ogla,12,Tébessa
384,Morsott,Morsott,12,Tébessa
391,Telidjen,Cheria,12,Tébessa
372,Cheria,Cheria,12,Tébessa
378,El Ogla El Malha,Bir El Ater,12,Tébessa
369,Bir-El-Ater,Bir El Ater,12,Tébessa
390,Tebessa,Tebessa,12,Tébessa
383,Hammamet,Bir Mokadem,12,Tébessa
373,El Kouif,El Kouif,12,Tébessa
400,Bab El Assa,Bab El Assa,13,Tlemcen
441,Terny Beni Hediel,Mansourah,13,Tlemcen
424,Mansourah,Mansourah,13,Tlemcen
404,Beni Mester,Mansourah,13,Tlemcen
394,Ain Ghoraba,Mansourah,13,Tlemcen
411,Chetouane,Chetouane,13,Tlemcen
399,Amieur,Chetouane,13,Tlemcen
393,Ain Fezza,Chetouane,13,Tlemcen
422,Honnaine,Honnaine,13,Tlemcen
403,Beni Khellad,Honnaine,13,Tlemcen
436,Sidi Djillali,Sidi Djillali,13,Tlemcen
410,Bouihi,Sidi Djillali,13,Tlemcen
427,Nedroma,Nedroma,13,Tlemcen
426,M'sirda Fouaga,Marsa Ben Mehdi,13,Tlemcen
425,Marsa Ben M'hidi,Marsa Ben Mehdi,13,Tlemcen
437,Sidi Medjahed,Beni Boussaid,13,Tlemcen
402,Beni Boussaid,Beni Boussaid,13,Tlemcen
434,Sebdou,Sebdou,13,Tlemcen
417,El Gor,Sebdou,13,Tlemcen
414,El Aricha,Sebdou,13,Tlemcen
409,Bouhlou,Sabra,13,Tlemcen
423,Maghnia,Maghnia,13,Tlemcen
420,Hammam Boughrara,Maghnia,13,Tlemcen
444,Zenata,Hennaya,13,Tlemcen
430,Ouled Riyah,Hennaya,13,Tlemcen
421,Hennaya,Hennaya,13,Tlemcen
435,Sidi Abdelli,Bensekrane,13,Tlemcen
440,Souk Tleta,Bab El Assa,13,Tlemcen
408,Bensekrane,Bensekrane,13,Tlemcen
418,Fellaoucene,Fellaoucene,13,Tlemcen
395,Ain Kebira,Fellaoucene,13,Tlemcen
392,Ain Fetah,Fellaoucene,13,Tlemcen
443,Tlemcen,Tlemcen,13,Tlemcen
396,Ain Nehala,Ain Tellout,13,Tlemcen
397,Ain Tellout,Ain Tellout,13,Tlemcen
398,Ain Youcef,Remchi,13,Tlemcen
405,Beni Ouarsous,Remchi,13,Tlemcen
416,El Fehoul,Remchi,13,Tlemcen
431,Remchi,Remchi,13,Tlemcen
433,Sebbaa Chioukh,Remchi,13,Tlemcen
439,Souani,Bab El Assa,13,Tlemcen
432,Sabra,Sabra,13,Tlemcen
412,Dar Yaghmoracen,Ghazaouet,13,Tlemcen
419,Ghazaouet,Ghazaouet,13,Tlemcen
438,Souahlia,Ghazaouet,13,Tlemcen
442,Tianet,Ghazaouet,13,Tlemcen
406,Beni Smiel,Ouled Mimoun,13,Tlemcen
428,Oued Lakhdar,Ouled Mimoun,13,Tlemcen
429,Ouled Mimoun,Ouled Mimoun,13,Tlemcen
401,Beni Bahdel,Beni Snous,13,Tlemcen
407,Beni Snous,Beni Snous,13,Tlemcen
415,Azail,Beni Snous,13,Tlemcen
413,Djebala,Nedroma,13,Tlemcen
461,Mahdia,Mahdia,14,Tiaret
447,Ain Dzarit,Mahdia,14,Tiaret
472,Sebaine,Mahdia,14,Tiaret
455,Faidja,Sougueur,14,Tiaret
475,Si Abdelghani,Sougueur,14,Tiaret
480,Sougueur,Sougueur,14,Tiaret
485,Tousnina,Sougueur,14,Tiaret
465,Meghila,Meghila,14,Tiaret
473,Sebt,Meghila,14,Tiaret
479,Sidi Hosni,Meghila,14,Tiaret
448,Ain El Hadid,Frenda,14,Tiaret
456,Frenda,Frenda,14,Tiaret
482,Takhemaret,Frenda,14,Tiaret
449,Ain Kermes,Ain Kermes,14,Tiaret
453,Djebilet Rosfa,Ain Kermes,14,Tiaret
460,Madna,Ain Kermes,14,Tiaret
463,Medrissa,Ain Kermes,14,Tiaret
476,Sidi Abderrahmane,Ain Kermes,14,Tiaret
459,Ksar Chellala,Ksar Chellala,14,Tiaret
457,Guertoufa,Rahouia,14,Tiaret
474,Serghine,Ksar Chellala,14,Tiaret
486,Zmalet El Emir Abdelkade,Ksar Chellala,14,Tiaret
469,Oued Lilli,Oued Lili,14,Tiaret
477,Sidi Ali Mellal,Oued Lili,14,Tiaret
454,Djillali Ben Amar,Mechraa Sfa,14,Tiaret
462,Mechraa Safa,Mechraa Sfa,14,Tiaret
481,Tagdempt,Mechraa Sfa,14,Tiaret
450,Bougara,Hamadia,14,Tiaret
458,Hamadia,Hamadia,14,Tiaret
471,Rechaiga,Hamadia,14,Tiaret
484,Tidda,Oued Lili,14,Tiaret
467,Nadorah,Mahdia,14,Tiaret
483,Tiaret,Tiaret,14,Tiaret
464,Medroussa,Medroussa,14,Tiaret
466,Mellakou,Medroussa,14,Tiaret
478,Sidi Bakhti,Medroussa,14,Tiaret
446,Ain Deheb,Ain Deheb,14,Tiaret
451,Chehaima,Ain Deheb,14,Tiaret
468,Naima,Ain Deheb,14,Tiaret
445,Ain Bouchekif,Dahmouni,14,Tiaret
452,Dahmouni,Dahmouni,14,Tiaret
470,Rahouia,Rahouia,14,Tiaret
535,Mizrana,Tigzirt,15,Tizi Ouzou
522,Idjeur,Bouzeguene,15,Tizi Ouzou
510,Beni-Douala,Beni Douala,15,Tizi Ouzou
512,Beni-Zikki,Bouzeguene,15,Tizi Ouzou
527,Illoula Oumalou,Bouzeguene,15,Tizi Ouzou
489,Agouni-Gueghrane,Ouadhias,15,Tizi Ouzou
493,Ait Bouaddou,Ouadhias,15,Tizi Ouzou
538,Ouadhias,Ouadhias,15,Tizi Ouzou
547,Tizi N'tleta,Ouadhias,15,Tizi Ouzou
488,Aghribs,Azeffoun,15,Tizi Ouzou
498,Ait-Chafaa,Azeffoun,15,Tizi Ouzou
504,Akerrou,Azeffoun,15,Tizi Ouzou
507,Azeffoun,Azeffoun,15,Tizi Ouzou
525,Iflissen,Tigzirt,15,Tizi Ouzou
544,Tigzirt,Tigzirt,15,Tizi Ouzou
505,Assi-Youcef,Boghni,15,Tizi Ouzou
513,Boghni,Boghni,15,Tizi Ouzou
515,Bounouh,Boghni,15,Tizi Ouzou
533,Mechtras,Boghni,15,Tizi Ouzou
517,Draa-Ben-Khedda,Draa Ben Khedda,15,Tizi Ouzou
540,Sidi Namane,Draa Ben Khedda,15,Tizi Ouzou
543,Tadmait,Draa Ben Khedda,15,Tizi Ouzou
546,Tirmitine,Draa Ben Khedda,15,Tizi Ouzou
494,Ait Boumahdi,Ouacif,15,Tizi Ouzou
501,Ait-Toudert,Ouacif,15,Tizi Ouzou
509,Beni-Aissi,Beni Douala,15,Tizi Ouzou
537,Ouacif,Ouacif,15,Tizi Ouzou
495,Ait Khellili,Mekla,15,Tizi Ouzou
534,Mekla,Mekla,15,Tizi Ouzou
541,Souama,Mekla,15,Tizi Ouzou
511,Beni-Yenni,Benni Yenni,15,Tizi Ouzou
521,Iboudrarene,Benni Yenni,15,Tizi Ouzou
549,Tizi-Ouzou,Tizi Ouzou,15,Tizi Ouzou
487,Abi-Youcef,Ain El Hammam,15,Tizi Ouzou
490,Ain-El-Hammam,Ain El Hammam,15,Tizi Ouzou
502,Ait-Yahia,Ain El Hammam,15,Tizi Ouzou
503,Akbil,Ain El Hammam,15,Tizi Ouzou
514,Boudjima,Makouda,15,Tizi Ouzou
532,Makouda,Makouda,15,Tizi Ouzou
491,Ain-Zaouia,Draa El Mizan,15,Tizi Ouzou
496,Ait Yahia Moussa,Draa El Mizan,15,Tizi Ouzou
518,Draa-El-Mizan,Draa El Mizan,15,Tizi Ouzou
520,Frikat,Draa El Mizan,15,Tizi Ouzou
536,M'kira,Tizi-Ghenif,15,Tizi Ouzou
548,Tizi-Gheniff,Tizi-Ghenif,15,Tizi Ouzou
552,Yatafene,Benni Yenni,15,Tizi Ouzou
526,Illilten,Iferhounene,15,Tizi Ouzou
528,Imsouhal,Iferhounene,15,Tizi Ouzou
506,Azazga,Azazga,15,Tizi Ouzou
519,Freha,Azazga,15,Tizi Ouzou
524,Ifigha,Azazga,15,Tizi Ouzou
551,Yakourene,Azazga,15,Tizi Ouzou
553,Zekri,Azazga,15,Tizi Ouzou
492,Ait Aggouacha,Larbaa Nath Iraten,15,Tizi Ouzou
529,Irdjen,Larbaa Nath Iraten,15,Tizi Ouzou
530,Larbaa Nath Irathen,Larbaa Nath Iraten,15,Tizi Ouzou
500,Ait-Oumalou,Tizi Rached,15,Tizi Ouzou
550,Tizi-Rached,Tizi Rached,15,Tizi Ouzou
497,Ait-Aissa-Mimoun,Ouaguenoun,15,Tizi Ouzou
539,Ouaguenoun,Ouaguenoun,15,Tizi Ouzou
545,Timizart,Ouaguenoun,15,Tizi Ouzou
531,Maatkas,Maatkas,15,Tizi Ouzou
542,Souk-El-Tenine,Maatkas,15,Tizi Ouzou
499,Ait-Mahmoud,Beni Douala,15,Tizi Ouzou
508,Beni Zmenzer,Beni Douala,15,Tizi Ouzou
523,Iferhounene,Iferhounene,15,Tizi Ouzou
516,Bouzeguene,Bouzeguene,15,Tizi Ouzou
588,Hussein Dey,Hussein Dey,16,Alger
592,Les Eucalyptus,Baraki,16,Alger
606,Sidi Moussa,Baraki,16,Alger
591,Kouba,Hussein Dey,16,Alger
594,Mohamed Belouzdad,Hussein Dey,16,Alger
555,Ain Taya,Dar El Beida,16,Alger
558,Bab Ezzouar,Dar El Beida,16,Alger
569,Bordj El Kiffan,Dar El Beida,16,Alger
574,Dar El Beida,Dar El Beida,16,Alger
584,El Marsa,Dar El Beida,16,Alger
595,Mohammadia,Dar El Beida,16,Alger
566,Bir Touta,Birtouta,16,Alger
598,Ouled Chebel,Birtouta,16,Alger
609,Tessala El Merdja,Birtouta,16,Alger
587,Herraoua,Rouiba,16,Alger
602,Reghaia,Rouiba,16,Alger
